Código,Descripción,Categoría,Sección,Capítulo
91.13,EXAMEN MICROSCOPICO PERITONEO.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.14,EXAMEN MICROSCOPICO PERITONEO.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.15,EXAMEN MICROSCOPICO PERITONEO.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.16,EXAMEN MICROSCOPICO PERITONEO.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.19,EXAMEN MICROSCOPICO PERITONEO.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.2,EXAMEN MICROSCOPICO URINARIO SUPERIOR,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.21,EXAMEN MICROSCOPICO URINARIO SUPERIOR.FROTIS BACTERIANO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.22,EXAMEN MICROSCOPICO URINARIO SUPERIOR.CULTIVO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.23,EXAMEN MICROSCOPICO URINARIO SUPERIOR.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.24,EXAMEN MICROSCOPICO URINARIO SUPERIOR.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.25,EXAMEN MICROSCOPICO URINARIO SUPERIOR.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.26,EXAMEN MICROSCOPICO URINARIO SUPERIOR.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.29,EXAMEN MICROSCOPICO URINARIO SUPERIOR.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.3,"EXAMEN MICROSCOPICO URINARIO INFERIOR,ORINA Y SEMEN",91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.31,EXAMEN MICROSCOPICO URINARIO INFERIOR.FROTIS BACTERIANO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.32,EXAMEN MICROSCOPICO URINARIO INFERIOR.CULTIVO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.33,EXAMEN MICROSCOPICO URINARIO INFERIOR.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.34,EXAMEN MICROSCOPICO URINARIO INFERIOR.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.35,EXAMEN MICROSCOPICO URINARIO INFERIOR.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.36,EXAMEN MICROSCOPICO URINARIO INFERIOR.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.39,EXAMEN MICROSCOPICO URINARIO INFERIOR.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.4,EXAMEN MICROSCOPICO GENITAL FEMENINO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.41,EXAMEN MICROSCOPICO GENITAL FEMENINO.FROTIS BACTERIANO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.42,EXAMEN MICROSCOPICO GENITAL FEMENINO.CULTIVO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.43,EXAMEN MICROSCOPICO GENITAL FEMENINO.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.44,EXAMEN MICROSCOPICO GENITAL FEMENINO.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.45,EXAMEN MICROSCOPICO GENITAL FEMENINO.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.46,EXAMEN MICROSCOPICO GENITAL FEMENINO.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.49,EXAMEN MICROSCOPICO GENITAL FEMENINO.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.5,EXAMEN MICROSCOPICO MUSCULOESQUELETICO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.51,EXAMEN MICROSCOPICO MUSCULOESQUELETICO.FROTIS BACTERIANO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.52,EXAMEN MICROSCOPICO MUSCULOESQUELETICO.CULTIVO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.53,EXAMEN MICROSCOPICO MUSCULOESQUELETICO.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.54,EXAMEN MICROSCOPICO MUSCULOESQUELETICO.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.55,EXAMEN MICROSCOPICO MUSCULOESQUELETICO.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.56,EXAMEN MICROSCOPICO MUSCULOESQUELETICO.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.59,EXAMEN MICROSCOPICO MUSCULOESQUELETICO.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.6,EXAMEN MICROSCOPICO PIEL,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.61,EXAMEN MICROSCOPICO PIEL.FROTIS BACTERIANO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.62,EXAMEN MICROSCOPICO PIEL.CULTIVO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.63,EXAMEN MICROSCOPICO PIEL.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.64,EXAMEN MICROSCOPICO PIEL.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.65,EXAMEN MICROSCOPICO PIEL.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.66,EXAMEN MICROSCOPICO PIEL.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.69,EXAMEN MICROSCOPICO PIEL.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.7,EXAMEN MICROSCOPICO HERIDA OPERATORIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.71,EXAMEN MICROSCOPICO HERIDA OPERATORIA.FROTIS BACTERIANO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.72,EXAMEN MICROSCOPICO HERIDA OPERATORIA.CULTIVO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.73,EXAMEN MICROSCOPICO HERIDA OPERATORIA.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.74,EXAMEN MICROSCOPICO HERIDA OPERATORIA.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.75,EXAMEN MICROSCOPICO HERIDA OPERATORIA.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.76,EXAMEN MICROSCOPICO HERIDA OPERATORIA.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.79,EXAMEN MICROSCOPICO HERIDA OPERATORIA.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.8,EXAMEN MICROSCOPICO OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.81,EXAMEN MICROSCOPICO OTRO.FROTIS BACTERIANO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.82,EXAMEN MICROSCOPICO OTRO.CULTIVO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.83,EXAMEN MICROSCOPICO OTRO.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.84,EXAMEN MICROSCOPICO OTRO.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.85,EXAMEN MICROSCOPICO OTRO.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.86,EXAMEN MICROSCOPICO OTRO.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.89,EXAMEN MICROSCOPICO OTRO.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.9,EXAMEN MICROSCOPICO NEOM,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.91,EXAMEN MICROSCOPICO NEOM.FROTIS BACTERIANO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.92,EXAMEN MICROSCOPICO NEOM.CULTIVO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.93,EXAMEN MICROSCOPICO NEOM.CULTIVO Y SENSIBILIDAD,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.94,EXAMEN MICROSCOPICO NEOM.PARASITOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.95,EXAMEN MICROSCOPICO NEOM.TOXICOLOGIA,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.96,EXAMEN MICROSCOPICO NEOM.FROTIS PAPANICOLAU,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
91.99,EXAMEN MICROSCOPICO NEOM.OTRO,91 EXAMEN MICROSCOPICO II,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92,MEDICINA NUCLEAR,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.0,GAMMAGRAFIA Y ESTUDIO FUNCIONAL (RADIONUCLEIDO),92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.01,GAMMAGRAFIA Y ESTUDIO FUNCIONAL TIROIDES (RADIONUCLEIDO),92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.02,GAMMAGRAFIA Y ESTUDIO FUNCIONAL HIGADO (RADIONUCLEIDO),92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.03,GAMMAGRAFIA Y ESTUDIO FUNCIONAL RIÑON (RADIONUCLEIDO),92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.04,GAMMAGRAFIA TRACTO GASTROINTESTINAL (RADIONUCLEIDO),92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.05,GAMMAGRAFIA CARDIOVASCULAR Y HEMATOPOYETICO (RADIONUCLEIDO),92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.09,ESTUDIO FUNCIONAL (RADIONUCLEIDO).OTRO,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.1,GAMMAGRAFIA OTRA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.11,GAMMAGRAFIA CEREBRO,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.12,GAMMAGRAFIA CABEZA OTRA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.13,GAMMAGRAFIA GLANDULA PARATIROIDES,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.14,GAMMAGRAFIA HUESO,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.15,GAMMAGRAFIA PULMON,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.16,GAMMAGRAFIA SISTEMA LINFATICO,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.17,GAMMAGRAFIA PLACENTA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.18,GAMMAGRAFIA CUERPO ENTERO,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.19,GAMMAGRAFIA OTRA.OTRA,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
92.2,RADIOTERAPIA Y MEDICINA NUCLEAR,92 MEDICINA NUCLEAR,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS,16. (87 99) PROCEDIMIENTOS DIAGNOSTICOS Y TERAPEUTICOS MISCELANEOS
